Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
Dominic Vogt,RUNNING,16/09/2021,09:34:58,01:20:02,14.22,140,10.7,16.8,05:38,03:34,1133,37,80,,72,159,236,229,,,,188.0,74.0,201,55,72,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:47:25,138,12.0,05:00,81,692,,8233.30,0.0,,
,00:47:26,139,12.1,04:59,81,692,,8236.80,0.0,,
,00:47:27,141,12.2,04:55,81,691,,8239.90,0.0,,
,00:47:28,141,12.3,04:52,81,691,,8243.40,0.0,,
,00:47:29,143,12.4,04:50,80,691,,8247.10,0.0,,
,00:47:30,144,12.4,04:49,80,691,,8250.30,0.0,,
,00:47:31,145,12.4,04:50,80,691,,8254.20,0.0,,
,00:47:32,147,12.4,04:51,80,691,,8257.60,0.0,,
,00:47:33,147,12.3,04:52,81,691,,8260.90,0.0,,
,00:47:34,148,12.3,04:53,80,691,,8264.50,0.0,,
,00:47:35,149,12.2,04:54,80,691,,8267.20,0.0,,
,00:47:36,149,12.2,04:55,80,691,,8270.20,0.0,,
,00:47:37,150,12.2,04:55,80,691,,8273.30,0.0,,
,00:47:38,149,12.2,04:56,80,690,,8276.50,0.0,,
,00:47:39,149,12.2,04:56,80,690,,8280.10,0.0,,
,00:47:40,150,12.2,04:56,80,690,,8283.00,0.0,,
,00:47:41,151,12.2,04:55,80,690,,8286.50,0.0,,
,00:47:42,150,12.2,04:54,80,690,,8290.10,0.0,,
,00:47:43,150,12.3,04:53,80,690,,8293.50,0.0,,
,00:47:44,150,12.3,04:52,80,690,,8297.00,0.0,,
,00:47:45,149,12.3,04:52,79,690,,8300.70,0.0,,
,00:47:46,149,12.3,04:52,80,690,,8304.40,0.0,,
,00:47:47,147,12.3,04:52,79,690,,8307.80,0.0,,
,00:47:48,147,12.3,04:53,79,690,,8311.00,0.0,,
,00:47:49,147,12.3,04:53,79,690,,8314.40,0.0,,
,00:47:50,148,12.3,04:54,79,690,,8317.90,0.0,,
,00:47:51,148,12.2,04:54,79,690,,8321.10,0.0,,
,00:47:52,148,12.2,04:55,79,690,,8324.10,0.0,,
,00:47:53,148,12.1,04:57,79,690,,8327.20,0.0,,
,00:47:54,148,12.1,04:59,79,690,,8330.10,0.0,,
,00:47:55,149,12.0,04:59,79,690,,8333.30,0.0,,
,00:47:56,149,12.0,05:00,79,690,,8336.40,0.0,,
,00:47:57,149,12.1,04:59,79,690,,8339.80,0.0,,
,00:47:58,149,12.0,04:59,79,690,,8343.10,0.0,,
,00:47:59,149,12.0,05:00,79,690,,8346.50,0.0,,
,00:48:00,149,12.0,05:00,79,690,,8349.60,0.0,,
,00:48:01,149,12.0,05:00,79,691,,8352.60,0.0,,
,00:48:02,149,12.0,05:00,79,691,,8356.10,0.0,,
,00:48:03,148,12.0,05:00,79,691,,8359.60,0.0,,
,00:48:04,148,12.1,04:58,79,691,,8363.20,0.0,,
,00:48:05,148,12.1,04:57,79,691,,8366.70,0.0,,
,00:48:06,147,12.1,04:57,79,691,,8370.00,0.0,,
,00:48:07,146,12.1,04:58,79,691,,8373.10,0.0,,
,00:48:08,147,12.0,04:59,79,691,,8376.80,0.0,,
,00:48:09,147,12.0,05:01,79,691,,8380.10,0.0,,
,00:48:10,147,12.0,05:01,79,691,,8383.40,0.0,,
,00:48:11,147,12.0,05:00,79,692,,8386.80,0.0,,
,00:48:12,147,12.1,04:59,79,692,,8390.10,0.0,,
,00:48:13,146,12.1,04:57,79,692,,8393.70,0.0,,
,00:48:14,146,12.2,04:55,79,692,,8397.00,0.0,,
,00:48:15,146,12.2,04:55,79,692,,8400.30,0.0,,
,00:48:16,146,12.2,04:56,79,693,,8403.80,0.0,,
,00:48:17,145,12.2,04:56,79,693,,8406.70,0.0,,
,00:48:18,145,12.2,04:56,79,693,,8410.50,0.0,,
,00:48:19,144,12.2,04:56,79,693,,8414.10,0.0,,
,00:48:20,144,12.2,04:56,79,693,,8417.50,0.0,,
,00:48:21,143,12.2,04:56,79,693,,8420.60,0.0,,
,00:48:22,142,12.2,04:56,79,694,,8423.80,0.0,,
,00:48:23,142,12.2,04:56,79,694,,8427.20,0.0,,
,00:48:24,141,12.1,04:57,79,694,,8430.40,0.0,,
,00:48:25,140,12.1,04:58,79,694,,8433.70,0.0,,
,00:48:26,139,12.0,05:00,79,694,,8437.00,0.0,,
,00:48:27,139,12.0,05:01,79,694,,8439.80,0.0,,
,00:48:28,138,11.9,05:02,79,694,,8442.70,0.0,,
,00:48:29,138,11.8,05:04,79,694,,8445.70,0.0,,
,00:48:30,135,11.8,05:05,79,694,,8448.60,0.0,,
,00:48:31,135,11.8,05:04,79,694,,8451.50,0.0,,
,00:48:32,135,11.9,05:04,79,693,,8454.70,0.0,,
,00:48:33,135,11.9,05:02,79,693,,8458.00,0.0,,
,00:48:34,135,12.0,04:59,79,693,,8461.40,0.0,,
,00:48:35,135,12.2,04:56,79,693,,8465.20,0.0,,
,00:48:36,135,12.2,04:54,79,693,,8468.80,0.0,,
,00:48:37,135,12.3,04:53,79,693,,8472.50,0.0,,
,00:48:38,135,12.4,04:51,79,693,,8476.10,0.0,,
,00:48:39,135,12.4,04:50,79,692,,8479.90,0.0,,
,00:48:40,135,12.4,04:51,79,692,,8483.80,0.0,,
,00:48:41,136,12.3,04:52,79,692,,8487.10,0.0,,
,00:48:42,136,12.3,04:53,79,692,,8490.40,0.0,,
,00:48:43,136,12.2,04:55,79,692,,8493.60,0.0,,
,00:48:44,136,12.2,04:56,79,692,,8497.00,0.0,,
,00:48:45,136,12.2,04:56,79,691,,8500.20,0.0,,
,00:48:46,137,12.2,04:56,79,691,,8503.40,0.0,,
,00:48:47,137,12.2,04:56,79,691,,8506.80,0.0,,
,00:48:48,137,12.2,04:56,79,691,,8510.00,0.0,,
,00:48:49,138,12.2,04:56,79,691,,8513.10,0.0,,
,00:48:50,138,12.2,04:56,79,691,,8516.50,0.0,,
,00:48:51,139,12.1,04:57,79,691,,8520.10,0.0,,
,00:48:52,139,12.1,04:57,79,690,,8523.50,0.0,,
,00:48:53,139,12.1,04:58,79,690,,8526.50,0.0,,
,00:48:54,139,12.0,04:59,79,690,,8529.60,0.0,,
,00:48:55,139,12.0,05:00,79,690,,8532.70,0.0,,
,00:48:56,140,12.0,05:00,79,690,,8535.70,0.0,,
,00:48:57,140,12.0,05:00,79,690,,8539.00,0.0,,
,00:48:58,140,12.0,04:59,79,690,,8542.30,0.0,,
,00:48:59,140,12.1,04:58,79,690,,8545.80,0.0,,
,00:49:00,140,12.1,04:57,79,690,,8549.30,0.0,,
,00:49:01,140,12.1,04:57,79,690,,8552.70,0.0,,
,00:49:02,141,12.2,04:56,79,690,,8556.50,0.0,,
,00:49:03,141,12.2,04:55,79,690,,8559.80,0.0,,
,00:49:04,141,12.3,04:53,79,689,,8563.50,0.0,,
,00:49:05,141,12.4,04:50,79,689,,8567.40,0.0,,
,00:49:06,141,12.5,04:49,79,689,,8571.20,0.0,,
,00:49:07,141,12.5,04:48,79,689,,8574.50,0.0,,
,00:49:08,141,12.5,04:48,79,689,,8577.70,0.0,,
,00:49:09,141,12.5,04:48,79,689,,8581.60,0.0,,
,00:49:10,141,12.5,04:48,79,689,,8585.10,0.0,,
,00:49:11,141,12.5,04:48,79,689,,8588.60,0.0,,
,00:49:12,140,12.5,04:48,78,689,,8592.50,0.0,,
,00:49:13,140,12.6,04:47,78,689,,8596.00,0.0,,
,00:49:14,140,12.6,04:46,78,689,,8599.20,0.0,,
,00:49:15,140,12.6,04:45,78,689,,8602.80,0.0,,
,00:49:16,140,12.7,04:45,78,689,,8606.40,0.0,,
,00:49:17,140,12.7,04:44,79,689,,8610.50,0.0,,
,00:49:18,140,12.7,04:43,79,689,,8613.70,0.0,,
,00:49:19,140,12.7,04:43,79,689,,8617.50,0.0,,
,00:49:20,140,12.7,04:43,79,689,,8621.10,0.0,,
,00:49:21,140,12.8,04:42,79,689,,8624.70,0.0,,
,00:49:22,140,12.8,04:42,79,689,,8628.30,0.0,,
,00:49:23,140,12.8,04:42,79,689,,8632.00,0.0,,
,00:49:24,140,12.8,04:42,79,689,,8635.30,0.0,,
,00:49:25,140,12.8,04:41,79,689,,8638.90,0.0,,
,00:49:26,140,12.8,04:42,79,689,,8642.50,0.0,,
,00:49:27,140,12.8,04:42,79,690,,8646.00,0.0,,
,00:49:28,140,12.7,04:43,79,690,,8649.40,0.0,,
,00:49:29,140,12.7,04:44,77,690,,8652.80,0.0,,
,00:49:30,140,12.6,04:46,79,690,,8656.30,0.0,,
,00:49:31,140,12.5,04:48,72,690,,8659.60,0.0,,
,00:49:32,140,12.2,04:54,69,690,,8662.70,0.0,,
,00:49:33,140,11.9,05:02,74,689,,8665.90,0.0,,
,00:49:34,140,11.7,05:09,77,689,,8668.90,0.0,,
,00:49:35,140,11.5,05:13,78,689,,8671.60,0.0,,
,00:49:36,139,11.4,05:15,79,689,,8674.30,0.0,,
,00:49:37,139,11.4,05:16,79,689,,8677.30,0.0,,
,00:49:38,139,11.5,05:13,79,689,,8680.40,0.0,,
,00:49:39,139,11.7,05:08,79,689,,8683.50,0.0,,
,00:49:40,139,11.8,05:05,79,689,,8686.90,0.0,,
,00:49:41,139,11.9,05:02,79,689,,8690.70,0.0,,
,00:49:42,139,12.0,04:59,79,689,,8694.10,0.0,,
,00:49:43,139,12.1,04:58,79,689,,8697.60,0.0,,
,00:49:44,139,12.1,04:59,79,688,,8701.30,0.0,,
,00:49:45,139,12.0,04:59,79,688,,8705.10,0.0,,
,00:49:46,139,12.0,04:59,79,688,,8708.30,0.0,,
,00:49:47,139,12.0,05:00,79,688,,8711.80,0.0,,
,00:49:48,139,12.0,05:00,79,688,,8715.20,0.0,,
,00:49:49,139,12.0,05:00,79,688,,8718.20,0.0,,
,00:49:50,139,12.0,05:01,79,688,,8721.10,0.0,,
,00:49:51,139,12.0,05:01,79,688,,8724.20,0.0,,
,00:49:52,139,11.9,05:02,79,688,,8727.30,0.0,,
,00:49:53,139,11.9,05:03,79,688,,8730.60,0.0,,
,00:49:54,139,11.9,05:03,79,688,,8733.70,0.0,,
,00:49:55,139,11.9,05:03,79,687,,8737.20,0.0,,
,00:49:56,140,11.9,05:04,79,687,,8740.10,0.0,,
,00:49:57,140,11.9,05:04,79,687,,8743.10,0.0,,
,00:49:58,140,11.9,05:03,79,687,,8746.50,0.0,,
,00:49:59,139,11.9,05:03,79,687,,8749.80,0.0,,
,00:50:00,139,11.9,05:02,79,687,,8753.30,0.0,,
,00:50:01,139,11.9,05:02,79,687,,8756.70,0.0,,
,00:50:02,139,12.0,05:01,79,687,,8760.20,0.0,,
,00:50:03,138,12.0,05:01,79,687,,8763.50,0.0,,
,00:50:04,138,12.0,05:01,79,687,,8766.70,0.0,,
,00:50:05,138,12.0,05:01,79,687,,8770.30,0.0,,
,00:50:06,138,12.0,05:00,79,687,,8773.80,0.0,,
,00:50:07,138,12.1,04:59,79,687,,8776.80,0.0,,
,00:50:08,138,12.1,04:57,79,687,,8780.60,0.0,,
,00:50:09,138,12.2,04:56,79,687,,8784.10,0.0,,
,00:50:10,138,12.2,04:54,79,687,,8787.60,0.0,,
,00:50:11,138,12.3,04:54,79,687,,8791.00,0.0,,
,00:50:12,138,12.3,04:54,79,687,,8794.60,0.0,,
,00:50:13,138,12.3,04:54,79,687,,8798.20,0.0,,
,00:50:14,138,12.3,04:54,79,687,,8801.50,0.0,,
,00:50:15,138,12.3,04:54,79,686,,8804.90,0.0,,
,00:50:16,137,12.2,04:54,79,686,,8808.30,0.0,,
,00:50:17,137,12.2,04:54,79,686,,8811.70,0.0,,
,00:50:18,137,12.2,04:54,79,686,,8815.00,0.0,,
,00:50:19,137,12.2,04:55,79,686,,8818.10,0.0,,
,00:50:20,137,12.1,04:57,79,686,,8821.40,0.0,,
,00:50:21,137,12.0,04:59,79,686,,8824.60,0.0,,
,00:50:22,137,11.9,05:02,79,686,,8827.60,0.0,,
,00:50:23,137,11.9,05:03,79,686,,8830.80,0.0,,
,00:50:24,137,11.7,05:08,79,686,,8833.80,0.0,,
,00:50:25,136,11.6,05:09,79,686,,8836.80,0.0,,
,00:50:26,136,11.6,05:09,78,686,,8839.90,0.0,,
,00:50:27,136,11.7,05:09,78,686,,8843.00,0.0,,
,00:50:28,136,11.7,05:07,78,686,,8846.20,0.0,,
,00:50:29,136,11.8,05:06,78,686,,8849.40,0.0,,
,00:50:30,136,11.8,05:05,79,686,,8852.80,0.0,,
,00:50:31,135,11.9,05:03,79,686,,8856.40,0.0,,
,00:50:32,135,11.9,05:03,79,685,,8859.80,0.0,,
,00:50:33,135,11.9,05:03,79,685,,8863.20,0.0,,
,00:50:34,135,11.8,05:04,79,685,,8866.50,0.0,,
,00:50:35,135,11.8,05:05,79,685,,8869.70,0.0,,
,00:50:36,135,11.8,05:06,79,685,,8872.90,0.0,,
,00:50:37,135,11.7,05:07,80,685,,8876.10,0.0,,
,00:50:38,135,11.7,05:08,80,685,,8879.10,0.0,,
,00:50:39,135,11.6,05:10,80,685,,8881.80,0.0,,
,00:50:40,135,11.5,05:14,80,685,,8884.20,0.0,,
,00:50:41,135,11.3,05:18,80,685,,8887.00,0.0,,
,00:50:42,135,11.2,05:22,80,685,,8889.90,0.0,,
,00:50:43,135,11.1,05:24,80,685,,8892.40,0.0,,
,00:50:44,135,11.0,05:28,80,685,,8895.40,0.0,,
,00:50:45,135,10.9,05:31,80,685,,8897.80,0.0,,
,00:50:46,135,10.7,05:35,80,685,,8900.30,0.0,,
,00:50:47,135,10.7,05:37,80,685,,8903.00,0.0,,
,00:50:48,135,10.7,05:38,80,685,,8905.50,0.0,,
,00:50:49,135,10.7,05:36,80,684,,8908.50,0.0,,
,00:50:50,135,10.8,05:34,80,684,,8911.40,0.0,,
,00:50:51,135,10.9,05:31,80,684,,8914.30,0.0,,
,00:50:52,135,10.9,05:31,79,684,,8917.70,0.0,,
,00:50:53,134,10.9,05:29,79,684,,8920.40,0.0,,
,00:50:54,134,11.0,05:28,79,684,,8923.30,0.0,,
,00:50:55,135,11.0,05:28,79,684,,8925.90,0.0,,
,00:50:56,137,11.0,05:27,79,684,,8928.90,0.0,,
,00:50:57,138,11.1,05:25,79,684,,8932.80,0.0,,
,00:50:58,138,11.2,05:22,79,684,,8935.80,0.0,,
,00:50:59,138,11.3,05:19,79,684,,8938.70,0.0,,
,00:51:00,137,11.4,05:17,79,683,,8941.60,0.0,,
,00:51:01,137,11.5,05:14,79,683,,8944.70,0.0,,
,00:51:02,137,11.5,05:12,79,683,,8948.50,0.0,,
,00:51:03,136,11.6,05:11,79,683,,8952.00,0.0,,
,00:51:04,136,11.6,05:11,79,683,,8955.20,0.0,,
,00:51:05,136,11.6,05:12,79,683,,8957.80,0.0,,
,00:51:06,136,11.6,05:11,79,683,,8961.00,0.0,,
,00:51:07,136,11.6,05:12,79,682,,8964.60,0.0,,
,00:51:08,136,11.6,05:11,79,682,,8968.20,0.0,,
,00:51:09,136,11.6,05:11,79,682,,8971.10,0.0,,
,00:51:10,136,11.6,05:11,79,682,,8974.10,0.0,,
,00:51:11,137,11.6,05:10,79,682,,8977.10,0.0,,
,00:51:12,137,11.6,05:10,79,682,,8980.30,0.0,,
,00:51:13,138,11.6,05:10,79,682,,8984.00,0.0,,
,00:51:14,138,11.7,05:09,79,682,,8987.50,0.0,,
,00:51:15,138,11.7,05:09,79,682,,8990.80,0.0,,
,00:51:16,139,11.7,05:09,79,682,,8994.00,0.0,,
,00:51:17,139,11.7,05:09,79,682,,8997.00,0.0,,
,00:51:18,139,11.7,05:09,79,682,,9000.40,0.0,,
,00:51:19,139,11.6,05:09,79,682,,9003.50,0.0,,
,00:51:20,139,11.6,05:09,79,682,,9006.80,0.0,,
,00:51:21,139,11.6,05:09,79,682,,9009.90,0.0,,
,00:51:22,139,11.7,05:09,79,682,,9012.70,0.0,,
,00:51:23,139,11.7,05:08,79,682,,9015.90,0.0,,
,00:51:24,139,11.7,05:08,79,682,,9019.30,0.0,,
,00:51:25,139,11.9,05:03,79,682,,9022.80,0.0,,
,00:51:26,140,12.1,04:59,79,682,,9026.20,0.0,,
,00:51:27,140,12.2,04:55,78,682,,9030.00,0.0,,
,00:51:28,140,12.2,04:54,77,682,,9033.70,0.0,,
,00:51:29,140,12.2,04:55,74,682,,9037.40,0.0,,
,00:51:30,139,12.0,05:00,74,682,,9040.50,0.0,,
,00:51:31,138,11.8,05:05,73,682,,9043.50,0.0,,
,00:51:32,135,11.7,05:08,73,682,,9046.60,0.0,,
,00:51:33,134,11.7,05:07,73,682,,9049.50,0.0,,
,00:51:34,134,11.8,05:04,75,682,,9052.70,0.0,,
,00:51:35,134,11.9,05:02,76,682,,9055.80,0.0,,
,00:51:36,133,12.0,05:00,78,682,,9058.80,0.0,,
,00:51:37,133,12.0,04:59,79,682,,9061.80,0.0,,
,00:51:38,133,12.0,05:00,79,682,,9065.40,0.0,,
,00:51:39,133,11.9,05:02,79,682,,9069.00,0.0,,
,00:51:40,133,11.9,05:04,79,682,,9072.30,0.0,,
,00:51:41,133,11.8,05:05,79,682,,9075.40,0.0,,
,00:51:42,134,11.8,05:06,79,682,,9078.50,0.0,,
,00:51:43,134,11.8,05:06,79,682,,9081.30,0.0,,
,00:51:44,134,11.8,05:06,79,682,,9084.20,0.0,,
,00:51:45,134,11.8,05:06,79,682,,9087.00,0.0,,
,00:51:46,134,11.8,05:05,79,682,,9090.20,0.0,,
,00:51:47,134,11.8,05:05,79,682,,9093.50,0.0,,
,00:51:48,134,11.8,05:04,79,682,,9096.80,0.0,,
,00:51:49,134,11.9,05:04,79,682,,9100.40,0.0,,
,00:51:50,134,12.0,05:01,79,682,,9104.30,0.0,,
,00:51:51,134,12.0,04:59,79,682,,9107.80,0.0,,
,00:51:52,134,12.1,04:58,79,682,,9111.50,0.0,,
,00:51:53,134,12.2,04:54,79,682,,9114.90,0.0,,
,00:51:54,134,12.3,04:53,79,682,,9118.50,0.0,,
,00:51:55,134,12.3,04:53,79,682,,9122.20,0.0,,
,00:51:56,135,12.3,04:53,79,682,,9125.60,0.0,,
,00:51:57,136,12.3,04:53,79,682,,9129.00,0.0,,
,00:51:58,137,12.3,04:53,79,682,,9132.50,0.0,,
,00:51:59,137,12.3,04:54,79,682,,9135.70,0.0,,
,00:52:00,137,12.2,04:54,79,682,,9139.10,0.0,,
,00:52:01,138,12.2,04:56,79,683,,9142.30,0.0,,
,00:52:02,139,12.1,04:57,79,683,,9145.50,0.0,,
,00:52:03,139,12.1,04:59,79,683,,9148.60,0.0,,
,00:52:04,139,12.0,05:01,79,683,,9151.50,0.0,,
,00:52:05,139,11.9,05:04,79,683,,9154.40,0.0,,
,00:52:06,139,11.8,05:05,79,683,,9157.10,0.0,,
,00:52:07,140,11.7,05:07,79,684,,9159.80,0.0,,
,00:52:08,140,11.7,05:09,79,684,,9162.70,0.0,,
,00:52:09,140,11.6,05:10,79,684,,9165.40,0.0,,
,00:52:10,140,11.5,05:13,79,684,,9168.30,0.0,,
,00:52:11,140,11.4,05:16,79,684,,9171.40,0.0,,
,00:52:12,140,11.3,05:19,78,684,,9174.10,0.0,,
,00:52:13,141,11.2,05:22,79,685,,9176.90,0.0,,
,00:52:14,141,11.1,05:25,79,685,,9179.80,0.0,,
,00:52:15,141,11.1,05:25,79,685,,9182.80,0.0,,
,00:52:16,141,11.1,05:25,79,685,,9185.90,0.0,,
,00:52:17,141,11.1,05:24,79,685,,9189.20,0.0,,
,00:52:18,141,11.2,05:23,79,685,,9192.20,0.0,,
,00:52:19,141,11.2,05:21,79,686,,9195.50,0.0,,
,00:52:20,141,11.2,05:21,79,686,,9198.30,0.0,,
,00:52:21,141,11.2,05:20,79,686,,9201.90,0.0,,
,00:52:22,141,11.2,05:20,79,686,,9205.20,0.0,,
,00:52:23,141,11.3,05:20,79,686,,9208.60,0.0,,
,00:52:24,141,11.3,05:19,78,686,,9212.10,0.0,,
,00:52:25,141,11.3,05:19,78,686,,9215.00,0.0,,
,00:52:26,141,11.3,05:19,78,687,,9217.90,0.0,,
,00:52:27,140,11.3,05:19,78,687,,9221.30,0.0,,
,00:52:28,140,11.3,05:19,78,687,,9224.20,0.0,,
,00:52:29,140,11.3,05:18,78,687,,9227.70,0.0,,
,00:52:30,140,11.3,05:17,78,687,,9230.80,0.0,,
,00:52:31,140,11.4,05:17,79,687,,9234.00,0.0,,
,00:52:32,140,11.4,05:17,79,687,,9237.10,0.0,,
,00:52:33,140,11.4,05:16,79,687,,9240.40,0.0,,
,00:52:34,140,11.4,05:15,79,687,,9243.80,0.0,,
,00:52:35,140,11.5,05:14,79,688,,9247.30,0.0,,
,00:52:36,140,11.5,05:12,79,688,,9250.70,0.0,,
,00:52:37,140,11.6,05:10,79,688,,9254.30,0.0,,
,00:52:38,140,11.7,05:09,79,688,,9257.80,0.0,,
,00:52:39,140,11.7,05:08,79,688,,9261.40,0.0,,
,00:52:40,140,11.7,05:08,79,688,,9264.80,0.0,,
,00:52:41,140,11.7,05:07,79,688,,9268.20,0.0,,
,00:52:42,140,11.7,05:07,80,688,,9271.70,0.0,,
,00:52:43,140,11.7,05:08,80,688,,9275.10,0.0,,
,00:52:44,140,11.7,05:09,80,688,,9278.20,0.0,,
,00:52:45,140,11.6,05:10,80,688,,9280.60,0.0,,
,00:52:46,140,11.6,05:11,80,688,,9283.80,0.0,,
,00:52:47,140,11.6,05:11,80,688,,9286.10,0.0,,
,00:52:48,140,11.6,05:10,80,688,,9289.40,0.0,,
,00:52:49,140,11.6,05:10,80,688,,9292.80,0.0,,
,00:52:50,140,11.7,05:08,80,688,,9296.30,0.0,,
,00:52:51,140,11.7,05:08,80,688,,9299.30,0.0,,
,00:52:52,140,11.7,05:07,80,688,,9302.70,0.0,,
,00:52:53,140,11.7,05:07,80,688,,9306.00,0.0,,
,00:52:54,140,11.7,05:08,80,688,,9310.00,0.0,,
,00:52:55,140,11.6,05:09,80,688,,9313.00,0.0,,
,00:52:56,140,11.6,05:11,80,687,,9316.10,0.0,,
,00:52:57,140,11.5,05:14,80,687,,9318.50,0.0,,
,00:52:58,140,11.4,05:17,80,687,,9320.50,0.0,,
,00:52:59,140,11.3,05:19,80,687,,9323.00,0.0,,
,00:53:00,140,11.2,05:21,80,687,,9325.60,0.0,,
,00:53:01,140,11.0,05:27,80,687,,9328.20,0.0,,
,00:53:02,140,10.9,05:31,80,687,,9330.60,0.0,,
,00:53:03,140,10.8,05:35,80,687,,9333.00,0.0,,
,00:53:04,140,10.6,05:38,80,687,,9335.60,0.0,,
,00:53:05,140,10.6,05:41,80,687,,9338.40,0.0,,
,00:53:06,139,10.6,05:41,80,686,,9341.20,0.0,,
,00:53:07,139,10.5,05:42,80,686,,9344.40,0.0,,
,00:53:08,139,10.6,05:41,80,686,,9347.50,0.0,,
,00:53:09,139,10.6,05:39,80,686,,9350.20,0.0,,
,00:53:10,139,10.7,05:37,80,686,,9353.30,0.0,,
,00:53:11,139,10.7,05:36,80,686,,9356.50,0.0,,
,00:53:12,139,10.7,05:35,80,686,,9359.90,0.0,,
,00:53:13,139,10.8,05:34,80,685,,9362.70,0.0,,
,00:53:14,139,10.9,05:31,80,685,,9366.20,0.0,,
,00:53:15,139,11.1,05:26,80,685,,9369.60,0.0,,
,00:53:16,139,11.2,05:21,80,685,,9373.10,0.0,,
,00:53:17,139,11.5,05:13,80,685,,9376.60,0.0,,
,00:53:18,139,11.7,05:07,80,684,,9380.20,0.0,,
,00:53:19,139,11.9,05:02,80,684,,9383.60,0.0,,
,00:53:20,139,12.1,04:59,80,684,,9387.00,0.0,,
,00:53:21,139,12.2,04:56,80,684,,9390.60,0.0,,
,00:53:22,139,12.3,04:53,80,684,,9394.70,0.0,,
,00:53:23,139,12.4,04:51,80,684,,9398.10,0.0,,
,00:53:24,139,12.4,04:51,80,684,,9401.70,0.0,,
,00:53:25,139,12.4,04:50,80,684,,9404.90,0.0,,
,00:53:26,139,12.4,04:51,80,683,,9408.30,0.0,,
,00:53:27,140,12.3,04:52,80,683,,9411.90,0.0,,
,00:53:28,140,12.3,04:53,80,683,,9415.40,0.0,,
,00:53:29,140,12.3,04:54,80,683,,9418.80,0.0,,
,00:53:30,140,12.2,04:55,80,683,,9421.80,0.0,,
,00:53:31,140,12.2,04:54,80,683,,9424.90,0.0,,
,00:53:32,140,12.3,04:53,80,683,,9428.30,0.0,,
,00:53:33,140,12.3,04:52,80,683,,9432.00,0.0,,
,00:53:34,140,12.4,04:50,80,683,,9435.60,0.0,,
,00:53:35,140,12.4,04:49,80,683,,9439.00,0.0,,
,00:53:36,140,12.5,04:49,80,683,,9442.50,0.0,,
,00:53:37,140,12.5,04:49,80,684,,9446.20,0.0,,
,00:53:38,140,12.5,04:48,80,684,,9449.90,0.0,,
,00:53:39,140,12.5,04:48,80,684,,9453.50,0.0,,
,00:53:40,140,12.5,04:49,80,684,,9457.00,0.0,,
,00:53:41,140,12.4,04:50,80,684,,9460.20,0.0,,
,00:53:42,140,12.4,04:51,80,684,,9463.10,0.0,,
,00:53:43,140,12.3,04:52,80,685,,9466.30,0.0,,
,00:53:44,140,12.2,04:55,80,685,,9469.50,0.0,,
,00:53:45,140,12.1,04:58,80,685,,9472.30,0.0,,
,00:53:46,140,11.9,05:02,80,685,,9475.20,0.0,,
,00:53:47,139,11.8,05:05,80,685,,9477.90,0.0,,
,00:53:48,139,11.5,05:12,80,686,,9480.70,0.0,,
,00:53:49,139,11.3,05:18,80,686,,9483.60,0.0,,
,00:53:50,139,11.3,05:19,80,686,,9486.50,0.0,,
,00:53:51,139,11.3,05:18,80,686,,9489.50,0.0,,
,00:53:52,138,11.3,05:18,79,686,,9492.50,0.0,,
,00:53:53,138,11.3,05:19,79,686,,9495.80,0.0,,
,00:53:54,138,11.3,05:19,78,686,,9498.80,0.0,,
,00:53:55,138,11.2,05:20,79,686,,9501.70,0.0,,
,00:53:56,138,11.2,05:22,79,686,,9504.80,0.0,,
,00:53:57,138,11.2,05:22,79,687,,9507.90,0.0,,
,00:53:58,138,11.2,05:21,78,687,,9511.00,0.0,,
,00:53:59,138,11.3,05:20,78,687,,9514.40,0.0,,
,00:54:00,138,11.3,05:19,79,687,,9517.60,0.0,,
,00:54:01,138,11.4,05:17,79,687,,9520.60,0.0,,
,00:54:02,138,11.4,05:16,79,687,,9523.80,0.0,,
,00:54:03,138,11.4,05:15,79,687,,9527.40,0.0,,
,00:54:04,138,11.5,05:13,79,687,,9530.90,0.0,,
,00:54:05,138,11.7,05:07,79,687,,9534.70,0.0,,
,00:54:06,138,11.9,05:03,79,687,,9538.60,0.0,,
,00:54:07,138,12.0,05:00,79,687,,9542.50,0.0,,
,00:54:08,138,12.3,04:52,79,687,,9546.10,0.0,,
,00:54:09,138,12.4,04:49,79,687,,9549.90,0.0,,
,00:54:10,138,12.4,04:50,79,687,,9553.70,0.0,,
,00:54:11,138,12.4,04:51,78,687,,9557.20,0.0,,
,00:54:12,138,12.3,04:53,78,687,,9560.40,0.0,,
,00:54:13,138,12.2,04:55,78,687,,9563.90,0.0,,
,00:54:14,138,12.1,04:57,78,686,,9567.00,0.0,,
,00:54:15,138,12.1,04:59,79,686,,9569.80,0.0,,
,00:54:16,138,12.0,04:59,79,686,,9572.90,0.0,,
,00:54:17,138,12.0,05:00,79,686,,9576.00,0.0,,
,00:54:18,138,12.0,05:00,79,686,,9579.10,0.0,,
